id1,id2,Sex1,Sex2,Trans1,Trans2,distance,event,time,maxtime,np,Dyad,Dyad_num
179.1,237.1,Male,Female,0,0,13.319934789385233,0,4,4,74,dyad_1801,1
181.1,237.1,Female,Female,0,0,13.967418431489351,0,3,3,37,dyad_2029,1
181.2,237.1,Female,Female,1,0,15.94142077252322,0,1,1,71,dyad_2103,1
188.1,237.1,Super,Female,0,0,22.127249190084395,0,4,4,44,dyad_2319,1
195,237.1,Female,Female,0,0,11.071398357725425,0,4,4,93,dyad_2593,1
208.1,237.1,Female,Female,0,0,6.579887612290554,0,4,4,85,dyad_2788,1
21,237.1,Female,Female,0,0,14.732944570224532,0,4,4,56,dyad_2851,1
212,237.1,Male,Female,0,0,5.999355676895221,0,4,4,44,dyad_2913,1
225.1,237.1,Male,Female,0,0,3.86691186806699,0,4,4,85,dyad_3208,1
227.1,237.1,Male,Female,0,0,14.574699139162451,0,4,4,72,dyad_3319,1
230.1,237.1,Male,Female,0,0,7.0855129328236135,0,4,4,85,dyad_3478,1
239.1,237.1,Super,Female,0,0,12.040441105830242,0,4,4,65,dyad_3726,2
242.2,237.1,Female,Female,1,0,8.428512800658277,0,1,1,78,dyad_3727,2
260.1,237.1,Male,Female,0,0,12.975421837957887,0,4,4,47,dyad_3733,2
27,237.1,Female,Female,0,0,5.41575174060739,0,4,4,51,dyad_3736,2
28,237.1,Super,Female,0,0,5.288322257623214,0,4,4,49,dyad_3737,2
31.3,237.1,Super,Female,1,0,6.45765590405423,0,1,1,55,dyad_3739,2
32.1,237.1,Super,Female,0,0,11.93447761687439,0,4,4,79,dyad_3741,2
33.1,237.1,Super,Female,0,0,16.19758204401058,0,4,4,44,dyad_3743,2
34.3,237.1,Super,Female,1,0,9.606161498499631,0,1,1,58,dyad_3744,2
4,237.1,Female,Female,0,0,12.946911969765718,0,4,4,98,dyad_3746,2
41.1,237.1,Super,Female,0,0,8.642407396436724,0,4,4,90,dyad_3748,2
42.1,237.1,Female,Female,0,0,9.058243497358253,0,4,4,90,dyad_3750,2
44.1,237.1,Super,Female,0,0,2.585219950706528,0,4,4,70,dyad_3752,2
63.1,237.1,Female,Female,0,0,7.743102635883963,0,4,4,90,dyad_3757,2
66.2,237.1,Super,Female,1,0,5.903151773009961,0,1,1,62,dyad_3758,2
75.1,237.1,Super,Female,0,0,11.657803934163622,0,4,4,90,dyad_3760,2
8.2,237.1,Female,Female,1,0,15.731007906221542,0,1,1,69,dyad_3761,2
84.1,237.1,Female,Female,0,0,11.280583030493634,0,3,3,42,dyad_3763,2
87.1,237.1,Female,Female,0,0,21.141815039378912,0,4,4,50,dyad_3764,2
89.1,237.1,Female,Female,0,0,17.574504694081753,0,4,4,79,dyad_3766,2
96.1,237.1,Super,Female,0,0,14.058755014400566,0,3,3,44,dyad_3768,2
104,237.4,Super,Female,0,1,7.2777648540053805,0,4,4,98,dyad_149,1
11.3,237.4,Super,Female,1,1,11.034832457504043,0,4,4,64,dyad_245,1
123.1,237.4,Male,Female,0,1,5.057438847476723,0,4,4,90,dyad_434,1
13.3,237.4,Super,Female,1,1,9.82448416709864,0,4,4,57,dyad_619,1
13.4,237.4,Super,Female,1,1,13.351840077790545,0,1,1,47,dyad_710,1
138.3,237.4,Super,Female,1,1,20.1811699868408,0,3,3,56,dyad_889,1
141,237.4,Super,Female,0,1,6.176877492073893,0,4,4,93,dyad_1064,1
145,237.4,Female,Female,0,1,13.38150542038416,0,2,2,72,dyad_1150,1
15.1,237.4,Super,Female,0,1,15.337502465141522,0,2,2,77,dyad_1235,1
15.3,237.4,Super,Female,1,1,8.586005973100285,0,1,1,48,dyad_1319,1
151.2,237.4,Female,Female,1,1,19.511425876703143,0,4,4,66,dyad_1402,1
161.1,237.4,Male,Female,0,1,18.216801969888785,0,4,4,73,dyad_1484,1
161.2,237.4,Male,Female,1,1,15.041685950958689,0,1,1,47,dyad_1565,1
165.1,237.4,Super,Female,0,1,5.376515269969229,0,1,1,65,dyad_1645,1
165.3,237.4,Super,Female,1,1,8.566016887800041,0,1,1,48,dyad_1724,1
179.1,237.4,Male,Female,0,1,8.419201251942832,0,4,4,74,dyad_1802,1
179.2,237.4,Male,Female,1,1,6.878635110703533,0,1,1,48,dyad_1879,1
18.4,237.4,Super,Female,1,1,15.874324699322495,0,2,2,56,dyad_1955,1
181.2,237.4,Female,Female,1,1,15.999917882452136,0,4,4,71,dyad_2104,1
187.2,237.4,Female,Female,1,1,10.942588102757819,0,4,4,59,dyad_2177,1
187.3,237.4,Female,Female,1,1,11.161476207153001,0,1,1,47,dyad_2249,1
188.3,237.4,Super,Female,1,1,13.365181457793637,0,4,4,58,dyad_2390,1
191.3,237.4,Female,Female,1,1,14.39094075680378,0,4,4,73,dyad_2459,1
195,237.4,Female,Female,0,1,12.419031184008416,0,4,4,93,dyad_2594,1
198.3,237.4,Super,Female,1,1,14.562267740605254,0,2,2,55,dyad_2660,1
198.5,237.4,Super,Female,1,1,8.07335298202026,0,1,1,56,dyad_2725,1
208.1,237.4,Female,Female,0,1,4.534519206285564,0,4,4,85,dyad_2789,1
218.5,237.4,Male,Female,1,1,9.636932313092043,0,4,4,58,dyad_2975,1
22.4,237.4,Super,Female,1,1,7.9988544820035266,0,4,4,66,dyad_3035,1
223.4,237.4,Male,Female,1,1,10.501325714687106,0,3,3,61,dyad_3094,1
225.1,237.4,Male,Female,0,1,7.509473569232313,0,4,4,85,dyad_3209,1
227.1,237.4,Male,Female,0,1,16.269229851715636,0,2,2,72,dyad_3320,1
23.5,237.4,Super,Female,1,1,4.667954580275784,0,3,3,70,dyad_3427,1
230.1,237.4,Male,Female,0,1,8.481264157752532,0,4,4,85,dyad_3479,1
231.3,237.4,Male,Female,1,1,19.660938607198105,0,3,3,72,dyad_3530,1
233.2,237.4,Female,Female,1,1,14.67064714694657,0,4,4,80,dyad_3580,1
235.1,237.4,Female,Female,0,1,12.187923086392557,0,3,3,64,dyad_3629,1
236.6,237.4,Super,Female,1,1,9.222419271271097,0,3,3,62,dyad_3677,1
239.1,237.4,Super,Female,0,1,7.942957151954352,0,1,1,65,dyad_3772,2
242.2,237.4,Female,Female,1,1,11.324701374573326,0,4,4,78,dyad_3773,2
244.3,237.4,Super,Female,1,1,11.255261995851598,0,4,4,58,dyad_3774,2
252.3,237.4,Female,Female,1,1,17.994824509891114,0,4,4,79,dyad_3775,2
256.4,237.4,Super,Female,1,1,7.390005928346515,0,4,4,66,dyad_3776,2
259.4,237.4,Female,Female,1,1,12.504851253058554,0,2,2,55,dyad_3778,2
260.3,237.4,Male,Female,1,1,15.543940729923731,0,2,2,55,dyad_3780,2
31.3,237.4,Super,Female,1,1,2.596807483777544,0,1,1,55,dyad_3785,2
31.4,237.4,Super,Female,1,1,12.207295935406284,0,3,3,64,dyad_3786,2
32.1,237.4,Super,Female,0,1,10.908302744001968,0,4,4,79,dyad_3787,2
32.2,237.4,Super,Female,1,1,6.649760045690895,0,1,1,48,dyad_3788,2
34.3,237.4,Super,Female,1,1,12.53330409672999,0,1,1,58,dyad_3790,2
36.3,237.4,Super,Female,1,1,12.360597824393311,0,4,4,78,dyad_3791,2
4,237.4,Female,Female,0,1,9.780306083775866,0,4,4,98,dyad_3792,2
40.6,237.4,Female,Female,1,1,1.1534387498431586,1,1,1,47,dyad_3793,2
41.1,237.4,Super,Female,0,1,8.297515889777506,0,4,4,90,dyad_3794,2
42.1,237.4,Female,Female,0,1,10.03433268364556,0,4,4,90,dyad_3796,2
44.1,237.4,Super,Female,0,1,2.520759511981772,0,1,1,70,dyad_3798,2
44.4,237.4,Super,Female,1,1,16.11677305155692,0,2,2,62,dyad_3799,2
47.5,237.4,Super,Female,1,1,15.144426278216843,0,4,4,61,dyad_3800,2
51.3,237.4,Super,Female,1,1,16.96391665678713,0,4,4,59,dyad_3802,2
63.1,237.4,Female,Female,0,1,8.184874760148093,0,4,4,90,dyad_3803,2
66.2,237.4,Super,Female,1,1,0.9398052674311761,1,2,2,62,dyad_3804,2
75.1,237.4,Super,Female,0,1,9.399181800984248,0,4,4,90,dyad_3806,2
8.2,237.4,Female,Female,1,1,18.27917091078139,0,2,2,69,dyad_3807,2
87.3,237.4,Female,Female,1,1,18.19541334291941,0,2,2,55,dyad_3811,2
89.1,237.4,Female,Female,0,1,13.152858316684034,0,4,4,79,dyad_3812,2
96.3,237.4,Super,Female,1,1,6.3332941789034365,0,3,3,70,dyad_3815,2
104,237.5,Super,Female,0,1,3.4879223802020687,0,3,3,98,dyad_150,1
123.1,237.5,Male,Female,0,1,6.448889961532845,0,1,1,90,dyad_435,1
13.4,237.5,Super,Female,1,1,6.557267284665021,0,3,3,47,dyad_711,1
138.5,237.5,Super,Female,1,1,9.176888057937717,0,2,2,30,dyad_978,1
141,237.5,Super,Female,0,1,5.348397631746786,0,3,3,93,dyad_1065,1
15.3,237.5,Super,Female,1,1,9.16856623860486,0,3,3,48,dyad_1320,1
161.2,237.5,Male,Female,1,1,6.752286399764176,0,3,3,47,dyad_1566,1
165.3,237.5,Super,Female,1,1,9.803200031830832,0,3,3,48,dyad_1725,1
179.2,237.5,Male,Female,1,1,11.127987966493361,0,3,3,48,dyad_1880,1
187.3,237.5,Female,Female,1,1,1.8718331528848202,0,2,2,47,dyad_2250,1
191.3,237.5,Female,Female,1,1,10.923118143147388,0,1,1,73,dyad_2460,1
194.5,237.5,Female,Female,1,1,8.825371006350034,0,2,2,29,dyad_2528,1
195,237.5,Female,Female,0,1,6.067928246038301,0,2,2,93,dyad_2595,1
198.5,237.5,Super,Female,1,1,3.339260088571493,0,3,3,56,dyad_2726,1
208.1,237.5,Female,Female,0,1,6.2586863636318775,0,1,1,85,dyad_2790,1
223.5,237.5,Male,Female,1,1,3.2414452448824442,0,3,3,43,dyad_3153,1
225.1,237.5,Male,Female,0,1,10.113261842218183,0,1,1,85,dyad_3210,1
225.3,237.5,Male,Female,1,1,0.6058558481573383,1,1,2,30,dyad_3266,1
227.3,237.5,Male,Female,1,1,7.416747838706887,0,2,2,30,dyad_3375,1
23.5,237.5,Super,Female,1,1,6.107629654746165,0,3,3,70,dyad_3428,1
230.1,237.5,Male,Female,0,1,6.261769485478892,0,1,1,85,dyad_3480,1
231.3,237.5,Male,Female,1,1,19.181758367677944,0,3,3,72,dyad_3531,1
233.2,237.5,Female,Female,1,1,6.119780840549215,0,1,1,80,dyad_3581,1
235.1,237.5,Female,Female,0,1,8.73022750804333,0,1,1,64,dyad_3630,1
236.6,237.5,Super,Female,1,1,2.791260559625083,0,1,1,62,dyad_3678,1
242.2,237.5,Female,Female,1,1,9.116760998915792,0,1,1,78,dyad_3818,2
252.3,237.5,Female,Female,1,1,12.693744709295016,0,3,3,79,dyad_3820,2
256.5,237.5,Super,Female,1,1,0,1,1,3,43,dyad_3822,2
260.8,237.5,Male,Female,1,1,6.761908050405094,0,2,2,29,dyad_3826,2
31.4,237.5,Super,Female,1,1,8.741776789185499,0,1,1,64,dyad_3831,2
32.2,237.5,Super,Female,1,1,11.00664081769185,0,2,2,48,dyad_3833,2
36.3,237.5,Super,Female,1,1,3.4996715979713526,0,3,3,78,dyad_3836,2
4,237.5,Female,Female,0,1,4.8339066909467086,0,3,3,98,dyad_3837,2
40.6,237.5,Female,Female,1,1,10.64896213046651,0,3,3,47,dyad_3838,2
41.1,237.5,Super,Female,0,1,3.538718678593331,0,1,1,90,dyad_3839,2
41.2,237.5,Super,Female,1,1,0.10144241831486031,1,1,3,30,dyad_3840,2
42.1,237.5,Female,Female,0,1,5.059216327897817,0,1,1,90,dyad_3841,2
44.4,237.5,Super,Female,1,1,7.982538592130115,0,2,2,62,dyad_3844,2
47.7,237.5,Super,Female,1,1,9.253941537728602,0,2,2,30,dyad_3846,2
63.1,237.5,Female,Female,0,1,4.83033526796119,0,1,1,90,dyad_3848,2
75.1,237.5,Super,Female,0,1,2.4830663987749344,0,1,1,90,dyad_3851,2
8.5,237.5,Female,Female,1,1,8.664314311552616,0,3,3,30,dyad_3853,2
96.3,237.5,Super,Female,1,1,10.97334496941657,0,3,3,70,dyad_3860,2
102,239.1,Super,Super,0,0,11.558034445593764,0,3,3,42,dyad_54,1
104,239.1,Super,Super,0,0,5.635297056189528,0,7,7,98,dyad_151,1
11.3,239.1,Super,Super,1,0,6.0194702328183265,0,2,2,64,dyad_247,1
120,239.1,Male,Super,0,0,9.996418224824955,0,4,4,45,dyad_342,1
123.1,239.1,Male,Super,0,0,3.6470403340517303,1,6,7,90,dyad_436,1
13.1,239.1,Super,Super,0,0,9.397323709817062,0,4,4,44,dyad_529,1
13.3,239.1,Super,Super,1,0,4.91549979028954,0,1,1,57,dyad_621,1
138.1,239.1,Super,Super,0,0,13.28113647700315,0,5,5,54,dyad_802,1
138.3,239.1,Super,Super,1,0,12.324811299339949,0,1,1,56,dyad_891,1
141,239.1,Super,Super,0,0,7.545866078825941,0,7,7,93,dyad_1066,1
145,239.1,Female,Super,0,0,9.947349866044666,0,7,7,72,dyad_1152,1
15.1,239.1,Super,Super,0,0,7.535374430391761,0,7,7,77,dyad_1237,1
151.2,239.1,Female,Super,1,0,11.84453009418696,0,3,3,66,dyad_1404,1
161.1,239.1,Male,Super,0,0,10.277591529957508,0,7,7,73,dyad_1486,1
165.1,239.1,Super,Super,0,0,3.080092879870877,1,6,7,65,dyad_1647,1
179.1,239.1,Male,Super,0,0,4.273505123670746,0,7,7,74,dyad_1804,1
18.4,239.1,Super,Super,1,0,8.097847798399517,0,1,1,56,dyad_1957,1
181.1,239.1,Female,Super,0,0,2.0956790979558884,0,3,3,37,dyad_2032,1
181.2,239.1,Female,Super,1,0,13.234552522683213,0,4,4,71,dyad_2106,1
187.2,239.1,Female,Super,1,0,6.439922080025592,0,2,2,59,dyad_2179,1
188.1,239.1,Super,Super,0,0,11.617016313899438,0,4,4,44,dyad_2322,1
188.3,239.1,Super,Super,1,0,9.246962707365958,0,1,1,58,dyad_2392,1
191.3,239.1,Female,Super,1,0,16.756126452623445,0,2,2,73,dyad_2461,1
195,239.1,Female,Super,0,0,12.63439373488536,0,7,7,93,dyad_2596,1
198.3,239.1,Super,Super,1,0,7.481775244491714,0,1,1,55,dyad_2662,1
208.1,239.1,Female,Super,0,0,6.005400593961738,0,7,7,85,dyad_2791,1
21,239.1,Female,Super,0,0,5.865252850636116,0,5,5,56,dyad_2854,1
212,239.1,Male,Super,0,0,15.187398513416573,0,4,4,44,dyad_2916,1
218.5,239.1,Male,Super,1,0,1.9603238657270907,1,1,1,58,dyad_2977,1
22.4,239.1,Super,Super,1,0,12.13885946385457,0,1,1,66,dyad_3037,1
225.1,239.1,Male,Super,0,0,12.51153628490655,0,7,7,85,dyad_3211,1
227.1,239.1,Male,Super,0,0,16.04596001483913,0,7,7,72,dyad_3322,1
230.1,239.1,Male,Super,0,0,10.486113677111124,0,7,7,85,dyad_3481,1
233.2,239.1,Female,Super,1,0,13.458876232486162,0,3,3,80,dyad_3582,1
237.1,239.1,Female,Super,0,0,12.040441105830242,0,4,4,44,dyad_3726,1
237.4,239.1,Female,Super,1,0,7.942957151954352,0,1,1,66,dyad_3772,1
242.2,239.1,Female,Super,1,0,14.104471666992259,0,3,3,78,dyad_3862,2
244.3,239.1,Super,Super,1,0,6.2906459661654335,0,2,2,58,dyad_3863,2
252.3,239.1,Female,Super,1,0,19.385811360089267,0,2,2,79,dyad_3864,2
256.4,239.1,Super,Super,1,0,13.274826289088255,0,1,1,66,dyad_3865,2
259.4,239.1,Female,Super,1,0,6.284581966726811,0,1,1,55,dyad_3867,2
260.1,239.1,Male,Super,0,0,4.182742839873111,0,5,5,47,dyad_3868,2
260.3,239.1,Male,Super,1,0,7.60463198686738,0,1,1,55,dyad_3869,2
27,239.1,Female,Super,0,0,11.571576607935347,0,5,5,51,dyad_3871,2
28,239.1,Super,Super,0,0,6.761944553388101,0,4,4,49,dyad_3872,2
31.3,239.1,Super,Super,1,0,5.648358551442538,0,2,2,55,dyad_3874,2
32.1,239.1,Super,Super,0,0,7.944227914642418,0,7,7,79,dyad_3876,2
33.1,239.1,Super,Super,0,0,5.0702798357628875,0,4,4,44,dyad_3878,2
34.3,239.1,Super,Super,1,0,15.029707694951316,0,3,3,58,dyad_3879,2
36.3,239.1,Super,Super,1,0,6.547839453972801,0,2,2,78,dyad_3880,2
4,239.1,Female,Super,0,0,3.1984608885573804,0,7,7,98,dyad_3881,2
41.1,239.1,Super,Super,0,0,8.024838591767267,0,7,7,90,dyad_3883,2
42.1,239.1,Female,Super,0,0,10.65465159019556,0,7,7,90,dyad_3885,2
44.1,239.1,Super,Super,0,0,9.574682972957607,0,6,6,70,dyad_3887,2
47.5,239.1,Super,Super,1,0,7.7514642570401975,1,1,2,61,dyad_3889,2
51.3,239.1,Super,Super,1,0,9.148424670997555,0,2,2,59,dyad_3891,2
63.1,239.1,Female,Super,0,0,9.122923626298238,0,7,7,90,dyad_3892,2
66.2,239.1,Super,Super,1,0,7.126379140708105,0,3,3,62,dyad_3893,2
75.1,239.1,Super,Super,0,0,4.969108767680527,0,7,7,90,dyad_3895,2
8.2,239.1,Female,Super,1,0,19.09154301765453,0,4,4,69,dyad_3896,2
84.1,239.1,Female,Super,0,0,17.98268471878964,0,3,3,42,dyad_3898,2
87.1,239.1,Female,Super,0,0,9.103158312995825,0,5,5,50,dyad_3899,2
87.3,239.1,Female,Super,1,0,10.389580662188681,0,2,2,55,dyad_3900,2
89.1,239.1,Female,Super,0,0,5.613244391562183,0,7,7,79,dyad_3901,2
96.1,239.1,Super,Super,0,0,11.794965802767162,0,3,3,44,dyad_3903,2
104,242.2,Super,Female,0,1,8.578090473562877,0,6,6,98,dyad_152,1
11.3,242.2,Super,Female,1,1,11.24958572621558,0,4,4,64,dyad_248,1
123.1,242.2,Male,Female,0,1,10.895788341051999,0,6,6,90,dyad_437,1
13.3,242.2,Super,Female,1,1,11.066904680498334,0,4,4,57,dyad_622,1
13.4,242.2,Super,Female,1,1,4.643904635770262,0,1,1,47,dyad_713,1
138.1,242.2,Super,Female,0,1,25.577463949324347,0,2,2,54,dyad_803,1
138.3,242.2,Super,Female,1,1,24.64187356902269,0,3,3,56,dyad_892,1
141,242.2,Super,Female,0,1,6.659640128001805,0,6,6,93,dyad_1067,1
145,242.2,Female,Female,0,1,9.599204963663919,0,4,4,72,dyad_1153,1
15.1,242.2,Super,Female,0,1,18.235466221312254,0,4,4,77,dyad_1238,1
15.3,242.2,Super,Female,1,1,2.9591270656183966,0,1,1,48,dyad_1322,1
151.2,242.2,Female,Female,1,1,20.91696191499055,0,5,5,66,dyad_1405,1
161.1,242.2,Male,Female,0,1,21.633534842650334,0,5,5,73,dyad_1487,1
161.2,242.2,Male,Female,1,1,6.75828912698223,0,1,1,47,dyad_1568,1
165.1,242.2,Super,Female,0,1,11.431829734761639,0,3,3,65,dyad_1648,1
165.3,242.2,Super,Female,1,1,3.3420574330897375,0,1,1,48,dyad_1727,1
179.1,242.2,Male,Female,0,1,17.367989064259962,0,5,5,74,dyad_1805,1
179.2,242.2,Male,Female,1,1,5.952736885359844,0,1,1,48,dyad_1882,1
18.4,242.2,Super,Female,1,1,18.52414272404424,0,2,2,56,dyad_1958,1
181.2,242.2,Female,Female,1,1,9.720806378438914,0,5,5,71,dyad_2107,1
187.2,242.2,Female,Female,1,1,10.60102827316959,0,4,4,59,dyad_2180,1
187.3,242.2,Female,Female,1,1,10.944224856978831,0,1,1,47,dyad_2252,1
188.1,242.2,Super,Female,0,1,20.051517887240212,0,1,1,44,dyad_2323,1
188.3,242.2,Super,Female,1,1,10.5569763819109,0,4,4,58,dyad_2393,1
191.3,242.2,Female,Female,1,1,3.066674788647654,0,5,5,73,dyad_2462,1
195,242.2,Female,Female,0,1,4.148216553877566,0,6,6,93,dyad_2597,1
198.3,242.2,Super,Female,1,1,15.750040677978044,0,2,2,55,dyad_2663,1
198.5,242.2,Super,Female,1,1,6.814215287233706,0,1,1,56,dyad_2728,1
208.1,242.2,Female,Female,0,1,8.63957109287182,0,6,6,85,dyad_2792,1
21,242.2,Female,Female,0,1,13.185434685308783,0,2,2,56,dyad_2855,1
212,242.2,Male,Female,0,1,3.915973824170434,0,1,1,44,dyad_2917,1
218.5,242.2,Male,Female,1,1,14.343142598851264,0,4,4,58,dyad_2978,1
22.4,242.2,Super,Female,1,1,3.510268943562901,0,4,4,66,dyad_3038,1
223.4,242.2,Male,Female,1,1,1.2537550535321744,0,3,3,61,dyad_3097,1
223.5,242.2,Male,Female,1,1,12.31191993972274,0,1,1,43,dyad_3155,1
225.1,242.2,Male,Female,0,1,4.569772977070043,0,6,6,85,dyad_3212,1
227.1,242.2,Male,Female,0,1,6.549282398464107,0,4,4,72,dyad_3323,1
23.5,242.2,Super,Female,1,1,9.187574457427141,0,3,3,70,dyad_3430,1
230.1,242.2,Male,Female,0,1,3.621535398005557,0,6,6,85,dyad_3482,1
231.3,242.2,Male,Female,1,1,27.17408857548575,0,3,3,72,dyad_3533,1
233.2,242.2,Female,Female,1,1,6.897754232384836,0,6,6,80,dyad_3583,1
235.1,242.2,Female,Female,0,1,1.263222583850901,0,3,3,64,dyad_3632,1
236.6,242.2,Super,Female,1,1,6.5378733478271975,0,3,3,62,dyad_3680,1
237.1,242.2,Female,Female,0,1,8.428512800658277,0,1,1,44,dyad_3727,1
237.4,242.2,Female,Female,1,1,11.324701374573326,0,4,4,66,dyad_3773,1
237.5,242.2,Female,Female,1,1,9.116760998915792,0,1,1,43,dyad_3818,1
239.1,242.2,Super,Female,0,1,14.104471666992259,0,3,3,65,dyad_3862,1
244.3,242.2,Super,Female,1,1,11.2157397408537,0,4,4,58,dyad_3906,2
252.3,242.2,Female,Female,1,1,6.769698428642788,0,5,5,79,dyad_3907,2
256.4,242.2,Super,Female,1,1,5.862139326549115,0,4,4,66,dyad_3908,2
256.5,242.2,Super,Female,1,1,9.116760998915792,0,1,1,43,dyad_3909,2
259.4,242.2,Female,Female,1,1,13.252990673480051,0,2,2,55,dyad_3910,2
260.1,242.2,Male,Female,0,1,12.322342244889239,0,2,2,47,dyad_3911,2
260.3,242.2,Male,Female,1,1,19.423445594159144,0,2,2,55,dyad_3912,2
27,242.2,Female,Female,0,1,3.3906029060597533,0,2,2,51,dyad_3914,2
28,242.2,Super,Female,0,1,9.77596355679421,0,1,1,49,dyad_3915,2
31.3,242.2,Super,Female,1,1,10.685056239433981,0,2,2,55,dyad_3917,2
31.4,242.2,Super,Female,1,1,1.275755539936027,0,3,3,64,dyad_3918,2
32.1,242.2,Super,Female,0,1,8.65590225990155,0,5,5,79,dyad_3919,2
32.2,242.2,Super,Female,1,1,6.047719484083157,0,1,1,48,dyad_3920,2
34.3,242.2,Super,Female,1,1,1.2192841592888655,1,1,3,58,dyad_3922,2
36.3,242.2,Super,Female,1,1,12.614858536193594,0,5,5,78,dyad_3923,2
4,242.2,Female,Female,0,1,12.955025795191824,0,6,6,98,dyad_3924,2
40.6,242.2,Female,Female,1,1,12.09630225279321,0,1,1,47,dyad_3925,2
41.1,242.2,Super,Female,0,1,6.318253757681583,0,6,6,90,dyad_3926,2
42.1,242.2,Female,Female,0,1,4.058835158010813,0,6,6,90,dyad_3928,2
44.1,242.2,Super,Female,0,1,9.263826255855268,0,3,3,70,dyad_3930,2
44.4,242.2,Super,Female,1,1,7.155864588254524,0,2,2,62,dyad_3931,2
47.5,242.2,Super,Female,1,1,16.815249473860785,0,4,4,61,dyad_3932,2
51.3,242.2,Super,Female,1,1,19.541976336602236,0,4,4,59,dyad_3934,2
63.1,242.2,Female,Female,0,1,5.028776519981421,0,6,6,90,dyad_3935,2
66.2,242.2,Super,Female,1,1,11.827644962680653,0,3,3,62,dyad_3936,2
75.1,242.2,Super,Female,0,1,10.572601198538457,0,6,6,90,dyad_3938,2
8.2,242.2,Female,Female,1,1,7.303473639800014,0,4,4,69,dyad_3939,2
87.1,242.2,Female,Female,0,1,22.00051998715414,0,1,1,50,dyad_3942,2
87.3,242.2,Female,Female,1,1,23.10919893109232,0,2,2,55,dyad_3943,2
89.1,242.2,Female,Female,0,1,19.341313514601286,0,5,5,79,dyad_3944,2
96.3,242.2,Super,Female,1,1,6.2975397331714476,0,3,3,70,dyad_3947,2
104,244.3,Super,Super,0,1,4.298312365086036,0,4,4,98,dyad_153,1
11.3,244.3,Super,Super,1,1,0.27352362062781727,0,4,4,64,dyad_249,1
123.1,244.3,Male,Super,0,1,6.414774531234947,0,4,4,90,dyad_438,1
13.3,244.3,Super,Super,1,1,1.5375268742930561,1,4,4,57,dyad_623,1
138.1,244.3,Super,Super,0,1,14.449554742881338,0,1,1,54,dyad_804,1
138.3,244.3,Super,Super,1,1,13.53572568038515,0,3,3,56,dyad_893,1
141,244.3,Super,Super,0,1,6.69245329574611,0,4,4,93,dyad_1068,1
145,244.3,Female,Super,0,1,3.8087296029557383,0,2,2,72,dyad_1154,1
15.1,244.3,Super,Super,0,1,7.059759934054252,0,3,3,77,dyad_1239,1
151.2,244.3,Female,Super,1,1,9.884672273389162,0,4,4,66,dyad_1406,1
161.1,244.3,Male,Super,0,1,10.441152821577566,1,4,4,73,dyad_1488,1
165.1,244.3,Super,Super,0,1,6.356578196823663,0,2,2,65,dyad_1649,1
179.1,244.3,Male,Super,0,1,10.554328444095392,0,4,4,74,dyad_1806,1
18.4,244.3,Super,Super,1,1,7.3173566288843785,0,2,2,56,dyad_1959,1
181.2,244.3,Female,Super,1,1,7.092001663737754,0,4,4,71,dyad_2108,1
187.2,244.3,Female,Super,1,1,0.6152949566456943,1,1,4,59,dyad_2181,1
188.3,244.3,Super,Super,1,1,2.969630183749999,0,4,4,58,dyad_2394,1
191.3,244.3,Female,Super,1,1,13.069443753250228,0,4,4,73,dyad_2463,1
195,244.3,Female,Super,0,1,8.197502951510486,0,4,4,93,dyad_2598,1
198.3,244.3,Super,Super,1,1,4.57653935840984,0,2,2,55,dyad_2664,1
208.1,244.3,Female,Super,0,1,7.001690303444374,0,4,4,85,dyad_2793,1
218.5,244.3,Male,Super,1,1,5.022745916303923,0,4,4,58,dyad_2979,1
22.4,244.3,Super,Super,1,1,10.87972590236548,0,4,4,66,dyad_3039,1
223.4,244.3,Male,Super,1,1,11.632508726575816,0,2,2,61,dyad_3098,1
225.1,244.3,Male,Super,0,1,11.832557013118661,0,4,4,85,dyad_3213,1
227.1,244.3,Male,Super,0,1,10.792831367354156,0,3,3,72,dyad_3324,1
23.5,244.3,Super,Super,1,1,6.663210014558433,0,2,2,70,dyad_3431,1
230.1,244.3,Male,Super,0,1,8.185876916517376,0,4,4,85,dyad_3483,1
231.3,244.3,Male,Super,1,1,17.19998293297275,0,2,2,72,dyad_3534,1
233.2,244.3,Female,Super,1,1,7.961603806131808,0,4,4,80,dyad_3584,1
235.1,244.3,Female,Super,0,1,10.86825435561331,0,2,2,64,dyad_3633,1
236.6,244.3,Super,Super,1,1,4.746569839818443,0,2,2,62,dyad_3681,1
237.4,244.3,Female,Super,1,1,11.255261995851598,0,4,4,66,dyad_3774,1
239.1,244.3,Super,Super,0,1,6.2906459661654335,0,2,2,65,dyad_3863,1
242.2,244.3,Female,Super,1,1,11.2157397408537,0,4,4,78,dyad_3906,1
252.3,244.3,Female,Super,1,1,14.754383602966245,0,4,4,79,dyad_3949,2
256.4,244.3,Super,Super,1,1,13.141956978947137,0,4,4,66,dyad_3950,2
259.4,244.3,Female,Super,1,1,2.0420023071572397,0,2,2,55,dyad_3952,2
260.3,244.3,Male,Super,1,1,8.39079690582309,0,2,2,55,dyad_3954,2
31.3,244.3,Super,Super,1,1,8.70660420147831,0,1,1,55,dyad_3959,2
31.4,244.3,Super,Super,1,1,10.880105374399704,0,2,2,64,dyad_3960,2
32.1,244.3,Super,Super,0,1,2.682340012753818,0,4,4,79,dyad_3961,2
